,1,10,100,1000,10000,100000,1000000,10000000,100000000,1000000000
0.0,0.20020000000000004,0.19970000000000007,0.2145,0.2095,0.2207,0.21380000000000002,0.2087,0.2006,0.2033,0.21549999999999997
0.1111111111111111,0.21109999999999998,0.2213,0.2126,0.21290000000000003,0.2219000000000001,0.20959999999999998,0.20840000000000003,0.20200000000000004,0.19910000000000003,0.2036
0.2222222222222222,0.20840000000000003,0.2084,0.1974,0.22530000000000006,0.20929999999999999,0.2071,0.1968,0.2091,0.20180000000000003,0.1999
0.3333333333333333,0.20070000000000005,0.20860000000000004,0.20120000000000002,0.20279999999999998,0.21400000000000002,0.21240000000000003,0.21909999999999996,0.21600000000000003,0.21710000000000004,0.21180000000000004
0.4444444444444444,0.21529999999999994,0.20879999999999999,0.2223,0.21830000000000002,0.214,0.2083,0.20209999999999997,0.2039,0.20930000000000004,0.2106
0.5555555555555556,0.20019999999999996,0.20979999999999996,0.2139000000000001,0.20930000000000004,0.2155,0.21820000000000003,0.226,0.20089999999999997,0.2095,0.2194000000000001
0.6666666666666666,0.21379999999999996,0.21209999999999998,0.21519999999999995,0.20670000000000002,0.21739999999999998,0.20329999999999998,0.21530000000000002,0.22240000000000001,0.2104,0.22260000000000005
0.7777777777777777,0.2155,0.2118,0.20929999999999999,0.2064,0.2132,0.22100000000000006,0.22750000000000004,0.21720000000000003,0.2139,0.2064
0.8888888888888888,0.20670000000000002,0.20680000000000004,0.22290000000000001,0.2146,0.20789999999999995,0.203,0.20949999999999996,0.20259999999999997,0.21270000000000003,0.20799999999999996
1.0,0.2103,0.21420000000000003,0.2193,0.21049999999999996,0.2082,0.20810000000000003,0.20350000000000001,0.22070000000000004,0.20350000000000001,0.22089999999999996
