,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.7777777777777777,0.8888888888888888,1.0
3,0.1791,0.1911,0.18350000000000002,0.1868,0.19440000000000002,0.18489999999999998,0.20320000000000005,0.183,0.20749999999999996,0.21380000000000002
4,0.20850000000000005,0.19020000000000004,0.201,0.19059999999999996,0.18770000000000003,0.17139999999999997,0.19480000000000003,0.21729999999999997,0.20320000000000005,0.20230000000000004
5,0.1996,0.1752,0.1764,0.19699999999999998,0.18860000000000002,0.20309999999999997,0.2084,0.21589999999999995,0.1923,0.18470000000000003
6,0.1793,0.19070000000000004,0.19879999999999998,0.18189999999999998,0.1874,0.19209999999999997,0.18450000000000003,0.18510000000000001,0.19290000000000002,0.20199999999999999
7,0.17920000000000003,0.19069999999999998,0.1881,0.19010000000000002,0.19219999999999995,0.1789,0.19400000000000003,0.17990000000000003,0.195,0.1961
8,0.20410000000000003,0.1801,0.20260000000000006,0.18160000000000004,0.1911,0.19200000000000006,0.20220000000000002,0.2014,0.1934,0.2133
9,0.18569999999999998,0.1889,0.2002,0.20700000000000002,0.1934,0.19889999999999997,0.1984,0.2065,0.177,0.18480000000000005
10,0.19899999999999998,0.2003,0.18340000000000004,0.1852,0.2082,0.1954,0.20129999999999998,0.18849999999999997,0.2016,0.22110000000000002
11,0.1746,0.17660000000000003,0.1838,0.18839999999999996,0.1766,0.20439999999999997,0.1961,0.18,0.19260000000000002,0.21680000000000002
12,0.1665,0.18349999999999997,0.1892,0.1888,0.1862,0.1963,0.18369999999999997,0.19010000000000002,0.19749999999999995,0.20410000000000003
