,0.01,0.06157894736842105,0.1131578947368421,0.16473684210526315,0.2163157894736842,0.26789473684210524,0.3194736842105263,0.37105263157894736,0.4226315789473684,0.47421052631578947,0.5257894736842105,0.5773684210526315,0.6289473684210526,0.6805263157894736,0.7321052631578947,0.7836842105263158,0.8352631578947368,0.8868421052631579,0.9384210526315789,0.99
5,0.4208,0.42699999999999994,0.4266,0.4266,0.429,0.4206,0.4232,0.426,0.44020000000000004,0.4394,0.41980000000000006,0.42940000000000006,0.42119999999999996,0.42279999999999995,0.4306,0.4332,0.4326,0.4346,0.4224,0.4324
