,0.01,0.03,0.05,0.06999999999999999,0.09,0.11,0.13,0.15000000000000002,0.17,0.19,0.21000000000000002,0.23,0.25,0.27,0.29000000000000004,0.31,0.33,0.35000000000000003,0.37,0.39,0.41000000000000003,0.43,0.45,0.47000000000000003,0.49,0.51,0.53,0.55,0.5700000000000001,0.59,0.61,0.63,0.65,0.67,0.6900000000000001,0.7100000000000001,0.73,0.75,0.77,0.79,0.81,0.8300000000000001,0.85,0.87,0.89,0.91,0.93,0.9500000000000001,0.97,0.99
3,-0.0156,0.003,0.006,0.0074,-0.0188,-0.0066,0.0006,0.0146,-0.0082,-0.011,-0.012,0.0054,0.0192,0.0036,-0.0032,0.0014,-0.0116,-0.0072,-0.0232,0.0102,-0.0114,-0.0172,-0.0116,-0.0046,-0.0182,0.0032,-0.0018,-0.0576,-0.0202,-0.0214,0.01,0.0142,-0.0092,-0.0276,0.0214,0.0156,0.021,0.0356,-0.001,0.0,0.071,0.0404,0.0806,0.1538,0.2388,0.2806,0.4586,0.5686,0.7452,0.9194
