,0.01,0.06157894736842105,0.1131578947368421,0.16473684210526315,0.2163157894736842,0.26789473684210524,0.3194736842105263,0.37105263157894736,0.4226315789473684,0.47421052631578947,0.5257894736842105,0.5773684210526315,0.6289473684210526,0.6805263157894736,0.7321052631578947,0.7836842105263158,0.8352631578947368,0.8868421052631579,0.9384210526315789,0.99
4,-0.006,0.012,-0.005199999999999999,-0.0032,0.023600000000000003,-0.0019999999999999996,-0.004,0.01,-0.008,-0.0016000000000000014,0.003999999999999999,0.015599999999999998,-0.004799999999999999,0.0052,-0.003199999999999999,-0.0076,-0.006799999999999998,-0.0264,-0.0428,-0.028800000000000003
