,0.01,0.06157894736842105,0.1131578947368421,0.16473684210526315,0.2163157894736842,0.26789473684210524,0.3194736842105263,0.37105263157894736,0.4226315789473684,0.47421052631578947,0.5257894736842105,0.5773684210526315,0.6289473684210526,0.6805263157894736,0.7321052631578947,0.7836842105263158,0.8352631578947368,0.8868421052631579,0.9384210526315789,0.99
4,0.7008,0.6821999999999999,0.6826000000000001,0.6981999999999999,0.6846,0.6904,0.6806,0.669,0.6814,0.6772,0.6826000000000001,0.6794,0.6884,0.6898,0.6804,0.6666000000000001,0.68,0.6938000000000001,0.6816,0.7056
