,0.01,0.06157894736842105,0.1131578947368421,0.16473684210526315,0.2163157894736842,0.26789473684210524,0.3194736842105263,0.37105263157894736,0.4226315789473684,0.47421052631578947,0.5257894736842105,0.5773684210526315,0.6289473684210526,0.6805263157894736,0.7321052631578947,0.7836842105263158,0.8352631578947368,0.8868421052631579,0.9384210526315789,0.99
3,0.41559999999999997,0.4258,0.4218,0.43079999999999996,0.43340000000000006,0.4234,0.43979999999999997,0.4304,0.4342,0.42619999999999997,0.42619999999999997,0.4408,0.43620000000000003,0.4274,0.4224,0.4326,0.41879999999999995,0.43479999999999996,0.42300000000000004,0.4274
